,name,dataset,version,country,x,y,fld_prop,nonfld_prop,null_prop,window_a,window_b,mask,split
7408,BJ0076343,mappingafrica,v2.0.0,BJ,2.0815,11.0125,0.9780771683673468,0.0219228316326531,0.0,,mappingafrica-s2-256/window_b/BJ0076343_S2_2020-02.tif,mappingafrica-256/labels/BJ0076343_33379_2020-02.tif,train
7409,BJ0076537,mappingafrica,v2.0.0,BJ,3.0515,11.0125,0.6107501594387755,0.3892498405612244,0.0,,mappingafrica-s2-256/window_b/BJ0076537_S2_2021-04.tif,mappingafrica-256/labels/BJ0076537_34582_2021-04.tif,test
7410,BJ0078083,mappingafrica,v2.0.0,BJ,2.2915,10.9975,0.7789979272959183,0.2210020727040816,0.0,,mappingafrica-s2-256/window_b/BJ0078083_S2_2018-02.tif,mappingafrica-256/labels/BJ0078083_33687_2018-02.tif,train
7411,BJ0078127,mappingafrica,v2.0.0,BJ,2.5115,10.9975,0.5926339285714286,0.4073660714285714,0.0,,mappingafrica-s2-256/window_b/BJ0078127_S2_2017-02.tif,mappingafrica-256/labels/BJ0078127_33640_2017-02.tif,validate
7412,BJ0078208,mappingafrica,v2.0.0,BJ,2.9165,10.9975,0.248305963010204,0.751694036989796,0.0,,mappingafrica-s2-256/window_b/BJ0078208_S2_2017-02.tif,mappingafrica-256/labels/BJ0078208_14831_2017-02.tif,train
7413,BJ0079220,mappingafrica,v2.0.0,BJ,2.2915,10.9875,0.5249920280612245,0.4750079719387755,0.0,,mappingafrica-s2-256/window_b/BJ0079220_S2_2022-03.tif,mappingafrica-256/labels/BJ0079220_3160_2022-04.tif,train
7414,BJ0079296,mappingafrica,v2.0.0,BJ,2.6715,10.9875,0.316226881377551,0.6837731186224489,0.0,,mappingafrica-s2-256/window_b/BJ0079296_S2_2021-04.tif,mappingafrica-256/labels/BJ0079296_40914_2021-04.tif,test
7415,BJ0080003,mappingafrica,v2.0.0,BJ,3.3615,10.9825,0.4250438456632653,0.5749561543367347,0.0,,mappingafrica-s2-256/window_b/BJ0080003_S2_2023-03.tif,mappingafrica-256/labels/BJ0080003_26913_2023-04.tif,train
7416,BJ0080402,mappingafrica,v2.0.0,BJ,2.5065,10.9775,0.446109693877551,0.5538903061224489,0.0,,mappingafrica-s2-256/window_b/BJ0080402_S2_2018-02.tif,mappingafrica-256/labels/BJ0080402_40708_2018-02.tif,train
7417,BJ0080514,mappingafrica,v2.0.0,BJ,3.0665,10.9775,0.9435586734693876,0.0564413265306124,0.0,,mappingafrica-s2-256/window_b/BJ0080514_S2_2018-02.tif,mappingafrica-256/labels/BJ0080514_2394_2018-02.tif,train
7418,BJ0081617,mappingafrica,v2.0.0,BJ,2.8815,10.9675,0.4099569515306122,0.5900430484693878,0.0,,mappingafrica-s2-256/window_b/BJ0081617_S2_2019-01.tif,mappingafrica-256/labels/BJ0081617_13797_2019-02.tif,train
7419,BJ0081784,mappingafrica,v2.0.0,BJ,3.7165,10.9675,0.9997010522959184,0.0002989477040815,0.0,,mappingafrica-s2-256/window_b/BJ0081784_S2_2022-04.tif,mappingafrica-256/labels/BJ0081784_19605_2022-04.tif,train
7420,BJ0082659,mappingafrica,v2.0.0,BJ,2.3715,10.9575,0.4348891900510204,0.5651108099489797,0.0,,mappingafrica-s2-256/window_b/BJ0082659_S2_2020-02.tif,mappingafrica-256/labels/BJ0082659_9381_2020-02.tif,train
7421,BJ0084067,mappingafrica,v2.0.0,BJ,3.6915,10.9475,0.7005739795918368,0.2994260204081632,0.0,,mappingafrica-s2-256/window_b/BJ0084067_S2_2017-01.tif,mappingafrica-256/labels/BJ0084067_14833_2017-02.tif,train
7422,BJ0086143,mappingafrica,v2.0.0,BJ,2.6015,10.9275,0.8428332270408163,0.1571667729591837,0.0,,mappingafrica-s2-256/window_b/BJ0086143_S2_2022-03.tif,mappingafrica-256/labels/BJ0086143_7215_2022-04.tif,train
7423,BJ0086716,mappingafrica,v2.0.0,BJ,2.5915,10.9225,0.2836814413265306,0.7163185586734694,0.0,,mappingafrica-s2-256/window_b/BJ0086716_S2_2022-03.tif,mappingafrica-256/labels/BJ0086716_15836_2022-04.tif,train
7424,BJ0087452,mappingafrica,v2.0.0,BJ,3.3965,10.9175,0.0712492028061224,0.9287507971938777,0.0,,mappingafrica-s2-256/window_b/BJ0087452_S2_2023-03.tif,mappingafrica-256/labels/BJ0087452_28831_2023-04.tif,train
7425,BJ0087475,mappingafrica,v2.0.0,BJ,3.5115,10.9175,0.9792530293367347,0.0207469706632652,0.0,,mappingafrica-s2-256/window_b/BJ0087475_S2_2017-01.tif,mappingafrica-256/labels/BJ0087475_35970_2017-02.tif,train
7426,BJ0087501,mappingafrica,v2.0.0,BJ,3.6415,10.9175,0.9459502551020408,0.0540497448979592,0.0,,mappingafrica-s2-256/window_b/BJ0087501_S2_2023-03.tif,mappingafrica-256/labels/BJ0087501_32014_2023-04.tif,train
7427,BJ0087848,mappingafrica,v2.0.0,BJ,2.5015,10.9125,0.1110889668367346,0.8889110331632654,0.0,,mappingafrica-s2-256/window_b/BJ0087848_S2_2021-04.tif,mappingafrica-256/labels/BJ0087848_29384_2021-04.tif,train
7428,BJ0088045,mappingafrica,v2.0.0,BJ,3.4865,10.9125,0.0,1.0,0.0,,mappingafrica-s2-256/window_b/BJ0088045_S2_2022-03.tif,mappingafrica-256/labels/BJ0088045_3968_2022-04.tif,train
7429,BJ0088581,mappingafrica,v2.0.0,BJ,3.2965,10.9075,0.6516262755102041,0.3483737244897958,0.0,,mappingafrica-s2-256/window_b/BJ0088581_S2_2022-03.tif,mappingafrica-256/labels/BJ0088581_10448_2022-04.tif,validate
7430,BJ0089771,mappingafrica,v2.0.0,BJ,3.5065,10.8975,0.8898676658163265,0.1101323341836735,0.0,,mappingafrica-s2-256/window_b/BJ0089771_S2_2020-01.tif,mappingafrica-256/labels/BJ0089771_19622_2020-02.tif,train
7431,BJ0089827,mappingafrica,v2.0.0,BJ,0.926499999999997,10.8925,0.6558713329081632,0.3441286670918367,0.0,,mappingafrica-s2-256/window_b/BJ0089827_S2_2019-02.tif,mappingafrica-256/labels/BJ0089827_7216_2019-02.tif,train
7432,BJ0090634,mappingafrica,v2.0.0,BJ,2.1015,10.8875,0.2335379464285714,0.7664620535714286,0.0,,mappingafrica-s2-256/window_b/BJ0090634_S2_2023-03.tif,mappingafrica-256/labels/BJ0090634_36806_2023-03.tif,train
7433,BJ0092020,mappingafrica,v2.0.0,BJ,3.3115,10.8775,0.9472855548469388,0.0527144451530612,0.0,,mappingafrica-s2-256/window_b/BJ0092020_S2_2023-03.tif,mappingafrica-256/labels/BJ0092020_33530_2023-04.tif,train
7434,BJ0092354,mappingafrica,v2.0.0,BJ,2.1165,10.8725,0.3163863201530612,0.6836136798469388,0.0,,mappingafrica-s2-256/window_b/BJ0092354_S2_2018-02.tif,mappingafrica-256/labels/BJ0092354_40268_2018-02.tif,train
7435,BJ0092598,mappingafrica,v2.0.0,BJ,3.3365,10.8725,0.7610809948979592,0.2389190051020407,0.0,,mappingafrica-s2-256/window_b/BJ0092598_S2_2021-03.tif,mappingafrica-256/labels/BJ0092598_21454_2021-04.tif,train
7436,BJ0093488,mappingafrica,v2.0.0,BJ,2.0565,10.8625,0.5685188137755102,0.4314811862244898,0.0,,mappingafrica-s2-256/window_b/BJ0093488_S2_2020-02.tif,mappingafrica-256/labels/BJ0093488_19645_2020-02.tif,test
7437,BJ0093552,mappingafrica,v2.0.0,BJ,2.3765,10.8625,0.8240991709183674,0.1759008290816326,0.0,,mappingafrica-s2-256/window_b/BJ0093552_S2_2018-02.tif,mappingafrica-256/labels/BJ0093552_10449_2018-02.tif,train
7438,BJ0094073,mappingafrica,v2.0.0,BJ,2.1165,10.8575,0.171516262755102,0.828483737244898,0.0,,mappingafrica-s2-256/window_b/BJ0094073_S2_2021-02.tif,mappingafrica-256/labels/BJ0094073_14834_2021-03.tif,train
7439,BJ0094927,mappingafrica,v2.0.0,BJ,3.5165,10.8525,0.0,1.0,0.0,,mappingafrica-s2-256/window_b/BJ0094927_S2_2019-01.tif,mappingafrica-256/labels/BJ0094927_41168_2019-02.tif,test
7440,BJ0095971,mappingafrica,v2.0.0,BJ,3.0065,10.8425,0.4964325573979591,0.5035674426020409,0.0,,mappingafrica-s2-256/window_b/BJ0095971_S2_2020-02.tif,mappingafrica-256/labels/BJ0095971_13798_2020-02.tif,train
7441,BJ0096102,mappingafrica,v2.0.0,BJ,3.6615,10.8425,0.3775310905612244,0.6224689094387756,0.0,,mappingafrica-s2-256/window_b/BJ0096102_S2_2017-01.tif,mappingafrica-256/labels/BJ0096102_19849_2017-02.tif,train
7442,BJ0096435,mappingafrica,v2.0.0,BJ,2.4615,10.8375,0.2951809630102041,0.704819036989796,0.0,,mappingafrica-s2-256/window_b/BJ0096435_S2_2017-02.tif,mappingafrica-256/labels/BJ0096435_21455_2017-02.tif,train
7443,BJ0096743,mappingafrica,v2.0.0,BJ,1.1365,10.8325,0.9813855229591836,0.0186144770408164,0.0,,mappingafrica-s2-256/window_b/BJ0096743_S2_2021-04.tif,mappingafrica-256/labels/BJ0096743_16853_2021-04.tif,train
7444,BJ0097275,mappingafrica,v2.0.0,BJ,0.926499999999997,10.8275,0.3303571428571428,0.6696428571428572,0.0,,mappingafrica-s2-256/window_b/BJ0097275_S2_2018-02.tif,mappingafrica-256/labels/BJ0097275_5097_2018-02.tif,train
7445,BJ0097277,mappingafrica,v2.0.0,BJ,0.9365,10.8275,0.959701849489796,0.040298150510204,0.0,,mappingafrica-s2-256/window_b/BJ0097277_S2_2018-02.tif,mappingafrica-256/labels/BJ0097277_40577_2018-02.tif,train
7446,BJ0097538,mappingafrica,v2.0.0,BJ,2.2415,10.8275,0.8151705994897959,0.1848294005102041,0.0,,mappingafrica-s2-256/window_b/BJ0097538_S2_2021-04.tif,mappingafrica-256/labels/BJ0097538_2405_2021-04.tif,train
7447,BJ0097825,mappingafrica,v2.0.0,BJ,3.6765,10.8275,0.2484454719387755,0.7515545280612245,0.0,,mappingafrica-s2-256/window_b/BJ0097825_S2_2022-04.tif,mappingafrica-256/labels/BJ0097825_3969_2022-04.tif,test
7448,BJ0098208,mappingafrica,v2.0.0,BJ,2.7215,10.8225,0.3823142538265306,0.6176857461734694,0.0,,mappingafrica-s2-256/window_b/BJ0098208_S2_2020-02.tif,mappingafrica-256/labels/BJ0098208_17798_2020-02.tif,test
7449,BJ0099208,mappingafrica,v2.0.0,BJ,1.9815,10.8125,0.7508968431122449,0.249103156887755,0.0,,mappingafrica-s2-256/window_b/BJ0099208_S2_2018-07.tif,mappingafrica-256/labels/BJ0099208_7217_2018-08.tif,train
7450,BJ0099494,mappingafrica,v2.0.0,BJ,3.4115,10.8125,0.5410554846938775,0.4589445153061224,0.0,,mappingafrica-s2-256/window_b/BJ0099494_S2_2021-03.tif,mappingafrica-256/labels/BJ0099494_7218_2021-04.tif,train
7451,BJ0100161,mappingafrica,v2.0.0,BJ,0.996499999999997,10.8025,0.8298588966836735,0.1701411033163264,0.0,,mappingafrica-s2-256/window_b/BJ0100161_S2_2020-02.tif,mappingafrica-256/labels/BJ0100161_7219_2020-02.tif,validate
7452,BJ0100179,mappingafrica,v2.0.0,BJ,1.0865,10.8025,0.9314014668367347,0.0685985331632652,0.0,,mappingafrica-s2-256/window_b/BJ0100179_S2_2019-01.tif,mappingafrica-256/labels/BJ0100179_17799_2019-02.tif,train
7453,BJ0100980,mappingafrica,v2.0.0,BJ,2.2065,10.7975,0.7265226403061225,0.2734773596938775,0.0,,mappingafrica-s2-256/window_b/BJ0100980_S2_2019-07.tif,mappingafrica-256/labels/BJ0100980_5098_2019-08.tif,train
7454,BJ0101561,mappingafrica,v2.0.0,BJ,2.2215,10.7925,0.5007971938775511,0.4992028061224489,0.0,,mappingafrica-s2-256/window_b/BJ0101561_S2_2021-04.tif,mappingafrica-256/labels/BJ0101561_37646_2021-04.tif,train
7455,BJ0101685,mappingafrica,v2.0.0,BJ,2.8415,10.7925,0.927116549744898,0.072883450255102,0.0,,mappingafrica-s2-256/window_b/BJ0101685_S2_2017-02.tif,mappingafrica-256/labels/BJ0101685_39511_2017-02.tif,train
7456,BJ0101731,mappingafrica,v2.0.0,BJ,3.0715,10.7925,0.8728077168367347,0.1271922831632652,0.0,,mappingafrica-s2-256/window_b/BJ0101731_S2_2017-02.tif,mappingafrica-256/labels/BJ0101731_35478_2017-02.tif,train
7457,BJ0101974,mappingafrica,v2.0.0,BJ,1.3865,10.7875,0.1682876275510204,0.8317123724489797,0.0,,mappingafrica-s2-256/window_b/BJ0101974_S2_2020-07.tif,mappingafrica-256/labels/BJ0101974_21456_2020-07.tif,train
7458,BJ0102266,mappingafrica,v2.0.0,BJ,2.8465,10.7875,0.5168207908163265,0.4831792091836735,0.0,,mappingafrica-s2-256/window_b/BJ0102266_S2_2018-02.tif,mappingafrica-256/labels/BJ0102266_13799_2018-02.tif,train
7459,BJ0102972,mappingafrica,v2.0.0,BJ,3.4715,10.7825,0.6067841198979592,0.3932158801020408,0.0,,mappingafrica-s2-256/window_b/BJ0102972_S2_2017-01.tif,mappingafrica-256/labels/BJ0102972_31700_2017-02.tif,train
7460,BJ0103295,mappingafrica,v2.0.0,BJ,2.1715,10.7775,0.3646763392857143,0.6353236607142857,0.0,,mappingafrica-s2-256/window_b/BJ0103295_S2_2017-07.tif,mappingafrica-256/labels/BJ0103295_21457_2017-08.tif,train
7461,BJ0103893,mappingafrica,v2.0.0,BJ,2.2365,10.7725,0.8691605548469388,0.1308394451530612,0.0,,mappingafrica-s2-256/window_b/BJ0103893_S2_2017-02.tif,mappingafrica-256/labels/BJ0103893_21458_2017-02.tif,train
7462,BJ0103923,mappingafrica,v2.0.0,BJ,2.3865,10.7725,0.359195631377551,0.6408043686224489,0.0,,mappingafrica-s2-256/window_b/BJ0103923_S2_2020-02.tif,mappingafrica-256/labels/BJ0103923_713_2020-02.tif,train
7463,BJ0104599,mappingafrica,v2.0.0,BJ,2.8365,10.7675,0.936423788265306,0.0635762117346939,0.0,,mappingafrica-s2-256/window_b/BJ0104599_S2_2018-02.tif,mappingafrica-256/labels/BJ0104599_1829_2018-02.tif,train
7464,BJ0104637,mappingafrica,v2.0.0,BJ,3.0265,10.7675,0.7250478316326531,0.2749521683673469,0.0,,mappingafrica-s2-256/window_b/BJ0104637_S2_2020-02.tif,mappingafrica-256/labels/BJ0104637_11525_2020-02.tif,train
7465,BJ0104810,mappingafrica,v2.0.0,BJ,0.9515,10.7625,0.9990433673469388,0.0009566326530612,0.0,,mappingafrica-s2-256/window_b/BJ0104810_S2_2019-02.tif,mappingafrica-256/labels/BJ0104810_26914_2019-02.tif,train
7466,BJ0105152,mappingafrica,v2.0.0,BJ,2.6615,10.7625,0.4732142857142857,0.5267857142857143,0.0,,mappingafrica-s2-256/window_b/BJ0105152_S2_2019-02.tif,mappingafrica-256/labels/BJ0105152_8430_2019-02.tif,train
7467,BJ0106395,mappingafrica,v2.0.0,BJ,2.9815,10.7525,0.6812420280612245,0.3187579719387755,0.0,,mappingafrica-s2-256/window_b/BJ0106395_S2_2019-02.tif,mappingafrica-256/labels/BJ0106395_34413_2019-02.tif,train
7468,BJ0106403,mappingafrica,v2.0.0,BJ,3.0215,10.7525,0.1602160395408163,0.8397839604591837,0.0,,mappingafrica-s2-256/window_b/BJ0106403_S2_2020-02.tif,mappingafrica-256/labels/BJ0106403_10450_2020-02.tif,train
7469,BJ0106433,mappingafrica,v2.0.0,BJ,3.1715,10.7525,0.6587213010204082,0.3412786989795918,0.0,,mappingafrica-s2-256/window_b/BJ0106433_S2_2023-04.tif,mappingafrica-256/labels/BJ0106433_34137_2023-04.tif,train
7470,BJ0106841,mappingafrica,v2.0.0,BJ,2.2515,10.7475,0.9086814413265306,0.0913185586734693,0.0,,mappingafrica-s2-256/window_b/BJ0106841_S2_2022-03.tif,mappingafrica-256/labels/BJ0106841_3970_2022-04.tif,train
7471,BJ0107737,mappingafrica,v2.0.0,BJ,3.7715,10.7425,0.338508450255102,0.661491549744898,0.0,,mappingafrica-s2-256/window_b/BJ0107737_S2_2022-04.tif,mappingafrica-256/labels/BJ0107737_16854_2022-04.tif,validate
7472,BJ0108035,mappingafrica,v2.0.0,BJ,2.2915,10.7375,0.3753388073979591,0.6246611926020409,0.0,,mappingafrica-s2-256/window_b/BJ0108035_S2_2017-02.tif,mappingafrica-256/labels/BJ0108035_2967_2017-02.tif,train
7473,BJ0108579,mappingafrica,v2.0.0,BJ,2.0315,10.7325,0.199657206632653,0.800342793367347,0.0,,mappingafrica-s2-256/window_b/BJ0108579_S2_2023-07.tif,mappingafrica-256/labels/BJ0108579_34746_2023-08.tif,train
7474,BJ0110436,mappingafrica,v2.0.0,BJ,2.3315,10.7175,0.9999402104591836,5.978954081642396e-05,0.0,,mappingafrica-s2-256/window_b/BJ0110436_S2_2022-03.tif,mappingafrica-256/labels/BJ0110436_21460_2022-04.tif,train
7475,BJ0110657,mappingafrica,v2.0.0,BJ,3.4365,10.7175,0.1126634247448979,0.8873365752551021,0.0,,mappingafrica-s2-256/window_b/BJ0110657_S2_2018-02.tif,mappingafrica-256/labels/BJ0110657_10451_2018-02.tif,train
7476,BJ0111137,mappingafrica,v2.0.0,BJ,2.8265,10.7125,0.4296077806122449,0.5703922193877551,0.0,,mappingafrica-s2-256/window_b/BJ0111137_S2_2019-02.tif,mappingafrica-256/labels/BJ0111137_19639_2019-02.tif,train
7477,BJ0111366,mappingafrica,v2.0.0,BJ,0.951499999999996,10.7075,0.2045998086734693,0.7954001913265307,0.0,,mappingafrica-s2-256/window_b/BJ0111366_S2_2017-02.tif,mappingafrica-256/labels/BJ0111366_15837_2017-02.tif,train
7478,BJ0111385,mappingafrica,v2.0.0,BJ,1.0465,10.7075,0.3856823979591837,0.6143176020408163,0.0,,mappingafrica-s2-256/window_b/BJ0111385_S2_2017-02.tif,mappingafrica-256/labels/BJ0111385_40959_2017-02.tif,test
7479,BJ0111720,mappingafrica,v2.0.0,BJ,2.7215,10.7075,0.5256297831632653,0.4743702168367347,0.0,,mappingafrica-s2-256/window_b/BJ0111720_S2_2021-04.tif,mappingafrica-256/labels/BJ0111720_11527_2021-04.tif,train
7480,BJ0112351,mappingafrica,v2.0.0,BJ,2.8465,10.7025,0.4663982780612244,0.5336017219387756,0.0,,mappingafrica-s2-256/window_b/BJ0112351_S2_2022-03.tif,mappingafrica-256/labels/BJ0112351_2969_2022-04.tif,train
7481,BJ0112476,mappingafrica,v2.0.0,BJ,3.4715,10.7025,0.4229711415816326,0.5770288584183674,0.0,,mappingafrica-s2-256/window_b/BJ0112476_S2_2018-02.tif,mappingafrica-256/labels/BJ0112476_3971_2018-02.tif,validate
7482,BJ0112953,mappingafrica,v2.0.0,BJ,2.8215,10.6975,0.1781529017857142,0.8218470982142858,0.0,,mappingafrica-s2-256/window_b/BJ0112953_S2_2019-02.tif,mappingafrica-256/labels/BJ0112953_21461_2019-02.tif,train
7483,BJ0113677,mappingafrica,v2.0.0,BJ,3.4015,10.6925,0.7606226084183674,0.2393773915816326,0.0,,mappingafrica-s2-256/window_b/BJ0113677_S2_2017-01.tif,mappingafrica-256/labels/BJ0113677_41014_2017-02.tif,validate
7484,BJ0114331,mappingafrica,v2.0.0,BJ,3.6315,10.6875,0.278499681122449,0.7215003188775511,0.0,,mappingafrica-s2-256/window_b/BJ0114331_S2_2018-02.tif,mappingafrica-256/labels/BJ0114331_19851_2018-02.tif,train
7485,BJ0114683,mappingafrica,v2.0.0,BJ,2.3465,10.6825,0.0,1.0,0.0,,mappingafrica-s2-256/window_b/BJ0114683_S2_2023-03.tif,mappingafrica-256/labels/BJ0114683_36855_2023-04.tif,train
7486,BJ0114744,mappingafrica,v2.0.0,BJ,2.6515,10.6825,0.8314333545918368,0.1685666454081632,0.0,,mappingafrica-s2-256/window_b/BJ0114744_S2_2018-02.tif,mappingafrica-256/labels/BJ0114744_15838_2018-02.tif,train
7487,BJ0115614,mappingafrica,v2.0.0,BJ,0.9165,10.6725,0.7925502232142857,0.2074497767857143,0.0,,mappingafrica-s2-256/window_b/BJ0115614_S2_2022-03.tif,mappingafrica-256/labels/BJ0115614_37143_2022-04.tif,train
7488,BJ0115688,mappingafrica,v2.0.0,BJ,1.2865,10.6725,0.1887755102040816,0.8112244897959184,0.0,,mappingafrica-s2-256/window_b/BJ0115688_S2_2023-07.tif,mappingafrica-256/labels/BJ0115688_34276_2023-08.tif,train
7489,BJ0115819,mappingafrica,v2.0.0,BJ,1.9415,10.6725,0.7996651785714286,0.2003348214285714,0.0,,mappingafrica-s2-256/window_b/BJ0115819_S2_2018-07.tif,mappingafrica-256/labels/BJ0115819_30358_2018-08.tif,validate
7490,BJ0115971,mappingafrica,v2.0.0,BJ,2.7015,10.6725,0.8600526147959183,0.1399473852040816,0.0,,mappingafrica-s2-256/window_b/BJ0115971_S2_2022-03.tif,mappingafrica-256/labels/BJ0115971_39558_2022-04.tif,train
7491,BJ0116018,mappingafrica,v2.0.0,BJ,2.9365,10.6725,0.3158083545918367,0.6841916454081634,0.0,,mappingafrica-s2-256/window_b/BJ0116018_S2_2020-02.tif,mappingafrica-256/labels/BJ0116018_19655_2020-02.tif,train
7492,BJ0116108,mappingafrica,v2.0.0,BJ,3.3865,10.6725,0.9906529017857144,0.0093470982142855,0.0,,mappingafrica-s2-256/window_b/BJ0116108_S2_2017-01.tif,mappingafrica-256/labels/BJ0116108_37533_2017-02.tif,train
7493,BJ0116443,mappingafrica,v2.0.0,BJ,2.0215,10.6675,0.227359693877551,0.7726403061224489,0.0,,mappingafrica-s2-256/window_b/BJ0116443_S2_2017-07.tif,mappingafrica-256/labels/BJ0116443_3972_2017-08.tif,train
7494,BJ0116701,mappingafrica,v2.0.0,BJ,3.3115,10.6675,0.6529017857142857,0.3470982142857143,0.0,,mappingafrica-s2-256/window_b/BJ0116701_S2_2021-04.tif,mappingafrica-256/labels/BJ0116701_19670_2021-04.tif,validate
7495,BJ0117789,mappingafrica,v2.0.0,BJ,2.6715,10.6575,0.5801977040816326,0.4198022959183674,0.0,,mappingafrica-s2-256/window_b/BJ0117789_S2_2021-04.tif,mappingafrica-256/labels/BJ0117789_15839_2021-04.tif,train
7496,BJ0118658,mappingafrica,v2.0.0,BJ,0.9465,10.6475,0.3479751275510204,0.6520248724489797,0.0,,mappingafrica-s2-256/window_b/BJ0118658_S2_2017-02.tif,mappingafrica-256/labels/BJ0118658_38625_2017-02.tif,train
7497,BJ0118753,mappingafrica,v2.0.0,BJ,1.4215,10.6475,0.8062619579081632,0.1937380420918367,0.0,,mappingafrica-s2-256/window_b/BJ0118753_S2_2022-06.tif,mappingafrica-256/labels/BJ0118753_6186_2022-08.tif,test
7498,BJ0118949,mappingafrica,v2.0.0,BJ,2.4015,10.6475,0.1031369579081632,0.8968630420918368,0.0,,mappingafrica-s2-256/window_b/BJ0118949_S2_2020-02.tif,mappingafrica-256/labels/BJ0118949_1831_2020-02.tif,train
7499,BJ0118975,mappingafrica,v2.0.0,BJ,2.5315,10.6475,0.8496890943877551,0.1503109056122449,0.0,,mappingafrica-s2-256/window_b/BJ0118975_S2_2022-03.tif,mappingafrica-256/labels/BJ0118975_33990_2022-04.tif,test
7500,BJ0118988,mappingafrica,v2.0.0,BJ,2.5965,10.6475,0.927834024234694,0.072165975765306,0.0,,mappingafrica-s2-256/window_b/BJ0118988_S2_2020-02.tif,mappingafrica-256/labels/BJ0118988_6187_2020-02.tif,train
7501,BJ0119042,mappingafrica,v2.0.0,BJ,2.8665,10.6475,0.7577527104591837,0.2422472895408163,0.0,,mappingafrica-s2-256/window_b/BJ0119042_S2_2021-04.tif,mappingafrica-256/labels/BJ0119042_2415_2021-04.tif,test
7502,BJ0119212,mappingafrica,v2.0.0,BJ,3.7165,10.6475,0.0,1.0,0.0,,mappingafrica-s2-256/window_b/BJ0119212_S2_2019-01.tif,mappingafrica-256/labels/BJ0119212_21462_2019-02.tif,train
7503,BJ0119450,mappingafrica,v2.0.0,BJ,1.8665,10.6425,0.5502830038265306,0.4497169961734694,0.0,,mappingafrica-s2-256/window_b/BJ0119450_S2_2018-07.tif,mappingafrica-256/labels/BJ0119450_102056_2018-08.tif,train
7504,BJ0119889,mappingafrica,v2.0.0,BJ,1.0215,10.6375,0.8864198022959183,0.1135801977040816,0.0,,mappingafrica-s2-256/window_b/BJ0119889_S2_2022-04.tif,mappingafrica-256/labels/BJ0119889_6188_2022-04.tif,test
7505,BJ0120349,mappingafrica,v2.0.0,BJ,3.3215,10.6375,0.138930963010204,0.861069036989796,0.0,,mappingafrica-s2-256/window_b/BJ0120349_S2_2018-02.tif,mappingafrica-256/labels/BJ0120349_7220_2018-02.tif,train
7506,BJ0120715,mappingafrica,v2.0.0,BJ,2.1115,10.6325,0.8549505739795918,0.1450494260204081,0.0,,mappingafrica-s2-256/window_b/BJ0120715_S2_2019-09.tif,mappingafrica-256/labels/BJ0120715_28266_2019-08.tif,train
7507,BJ0120856,mappingafrica,v2.0.0,BJ,2.8165,10.6325,0.6591796875,0.3408203125,0.0,,mappingafrica-s2-256/window_b/BJ0120856_S2_2023-03.tif,mappingafrica-256/labels/BJ0120856_36752_2023-04.tif,validate
7508,BJ0121021,mappingafrica,v2.0.0,BJ,3.6415,10.6325,0.6131018813775511,0.3868981186224489,0.0,,mappingafrica-s2-256/window_b/BJ0121021_S2_2021-04.tif,mappingafrica-256/labels/BJ0121021_21464_2021-04.tif,train
7509,BJ0121177,mappingafrica,v2.0.0,BJ,1.3815,10.6275,0.3435108418367347,0.6564891581632653,0.0,,mappingafrica-s2-256/window_b/BJ0121177_S2_2022-06.tif,mappingafrica-256/labels/BJ0121177_14835_2022-08.tif,train
7510,BJ0121259,mappingafrica,v2.0.0,BJ,1.7915,10.6275,0.6339883609693877,0.3660116390306123,0.0,,mappingafrica-s2-256/window_b/BJ0121259_S2_2017-07.tif,mappingafrica-256/labels/BJ0121259_7221_2017-08.tif,train
7511,BJ0121467,mappingafrica,v2.0.0,BJ,2.8315,10.6275,0.7830237563775511,0.2169762436224489,0.0,,mappingafrica-s2-256/window_b/BJ0121467_S2_2018-02.tif,mappingafrica-256/labels/BJ0121467_18768_2018-02.tif,train
7512,BJ0121744,mappingafrica,v2.0.0,BJ,1.1765,10.6225,0.0447026466836734,0.9552973533163266,0.0,,mappingafrica-s2-256/window_b/BJ0121744_S2_2020-01.tif,mappingafrica-256/labels/BJ0121744_11529_2020-02.tif,train
7513,BJ0121819,mappingafrica,v2.0.0,BJ,1.5515,10.6225,0.5640744579081632,0.4359255420918367,0.0,,mappingafrica-s2-256/window_b/BJ0121819_S2_2020-07.tif,mappingafrica-256/labels/BJ0121819_21465_2020-07.tif,train
7514,BJ0121874,mappingafrica,v2.0.0,BJ,1.8265,10.6225,0.3609494579081632,0.6390505420918369,0.0,,mappingafrica-s2-256/window_b/BJ0121874_S2_2017-07.tif,mappingafrica-256/labels/BJ0121874_12021_2017-08.tif,train
7515,BJ0122477,mappingafrica,v2.0.0,BJ,1.8015,10.6175,0.8914620535714286,0.1085379464285714,0.0,,mappingafrica-s2-256/window_b/BJ0122477_S2_2019-09.tif,mappingafrica-256/labels/BJ0122477_30029_2019-08.tif,validate
7516,BJ0124116,mappingafrica,v2.0.0,BJ,0.876499999999997,10.6025,0.3434311224489796,0.6565688775510203,0.0,,mappingafrica-s2-256/window_b/BJ0124116_S2_2021-04.tif,mappingafrica-256/labels/BJ0124116_10452_2021-04.tif,train
7517,BJ0124727,mappingafrica,v2.0.0,BJ,0.891499999999997,10.5975,0.228336256377551,0.7716637436224489,0.0,,mappingafrica-s2-256/window_b/BJ0124727_S2_2021-04.tif,mappingafrica-256/labels/BJ0124727_13800_2021-04.tif,train
